composer,piece_id,title,source,perf_midi_file,orig_midi_file,annot_file,aligned,duration,split,n_notes
Beethoven,112,CPM_Sonata_No.26_Eb_major_Les_Adieux_Opus_81a_3,CPM,cpm/Beethoven/beethoven_les_adieux_3.mid,cpm/Beethoven/beethoven_les_adieux_3.mid,,True,300.60133043958376,train,5331
Beethoven,142,CPM_For_Elise,CPM,cpm/Beethoven/elise.mid,cpm/Beethoven/elise.mid,,True,165.60070149999956,train,1041
Beethoven,113,CPM_Sonata_No.27_E_minor_Opus_90_1,CPM,cpm/Beethoven/beethoven_opus90_1.mid,cpm/Beethoven/beethoven_opus90_1.mid,,True,292.93300773125,train,2633
Beethoven,114,CPM_Sonata_No.27_E_minor_Opus_90_2,CPM,cpm/Beethoven/beethoven_opus90_2.mid,cpm/Beethoven/beethoven_opus90_2.mid,,True,494.23478050416696,train,4010
Beethoven,117,CPM_Sonata_No.29_Bb_major_Hammerklavier_Opus_106_1,CPM,cpm/Beethoven/beethoven_hammerklavier_1.mid,cpm/Beethoven/beethoven_hammerklavier_1.mid,,True,592.2394806041693,train,8290
Beethoven,118,CPM_Sonata_No.29_Bb_major_Hammerklavier_Opus_106_2,CPM,cpm/Beethoven/beethoven_hammerklavier_2.mid,cpm/Beethoven/beethoven_hammerklavier_2.mid,,True,135.8371857812501,train,1887
Beethoven,119,CPM_Sonata_No.29_Bb_major_Hammerklavier_Opus_106_3,CPM,cpm/Beethoven/beethoven_hammerklavier_3.mid,cpm/Beethoven/beethoven_hammerklavier_3.mid,,True,760.2866714749985,train,5190
Beethoven,120,CPM_Sonata_No.29_Bb_major_Hammerklavier_Opus_106_4,CPM,cpm/Beethoven/beethoven_hammerklavier_4.mid,cpm/Beethoven/beethoven_hammerklavier_4.mid,,True,641.8536508458311,train,8008
Borodin,143,CPM_Petite_Suite_In_the_monastery,CPM,cpm/Borodin/bor_ps1.mid,cpm/Borodin/bor_ps1.mid,,True,259.6404227083333,train,655
Borodin,144,CPM_Petite_Suite_Intermezzo,CPM,cpm/Borodin/bor_ps2.mid,cpm/Borodin/bor_ps2.mid,,True,165.37367604166676,train,1094
Borodin,145,CPM_Petite_Suite_Mazurka_Allegro,CPM,cpm/Borodin/bor_ps3.mid,cpm/Borodin/bor_ps3.mid,,True,159.66166458333333,train,1228
Borodin,146,CPM_Petite_Suite_Mazurka_Allegretto,CPM,cpm/Borodin/bor_ps4.mid,cpm/Borodin/bor_ps4.mid,,True,191.89666399999993,train,1293
Borodin,147,CPM_Petite_Suite_Reverie,CPM,cpm/Borodin/bor_ps5.mid,cpm/Borodin/bor_ps5.mid,,True,99.47549230416662,validation,327
Borodin,148,CPM_Petite_Suite_Serenade,CPM,cpm/Borodin/bor_ps6.mid,cpm/Borodin/bor_ps6.mid,,True,112.89129466666664,test,829
Borodin,149,CPM_Petite_Suite_Nocrne,CPM,cpm/Borodin/bor_ps7.mid,cpm/Borodin/bor_ps7.mid,,True,128.89999925,train,778
Brahms,150,CPM_Sonata_C_major_Opus_1_1,CPM,cpm/Brahms/brahms_opus1_1.mid,cpm/Brahms/brahms_opus1_1.mid,,True,687.5262329270827,validation,6239
Brahms,151,CPM_Sonata_C_major_Opus_1_2,CPM,cpm/Brahms/brahms_opus1_2.mid,cpm/Brahms/brahms_opus1_2.mid,,True,282.43879765416693,train,1490
Brahms,152,CPM_Sonata_C_major_Opus_1_3,CPM,cpm/Brahms/brahms_opus1_3.mid,cpm/Brahms/brahms_opus1_3.mid,,True,381.82143838125006,train,4579
Brahms,153,CPM_Sonata_C_major_Opus_1_4,CPM,cpm/Brahms/brahms_opus1_4.mid,cpm/Brahms/brahms_opus1_4.mid,,True,416.2429231812504,validation,5435
Brahms,154,CPM_7_Fantasia_Opus_116_2,CPM,cpm/Brahms/br_im2.mid,cpm/Brahms/br_im2.mid,,True,161.30528004791668,train,1023
Brahms,155,CPM_7_Fantasia_Opus_116_5,CPM,cpm/Brahms/br_im5.mid,cpm/Brahms/br_im5.mid,,True,171.97563175000013,train,869
Brahms,156,CPM_7_Fantasia_Opus_116_6,CPM,cpm/Brahms/br_im6.mid,cpm/Brahms/br_im6.mid,,True,142.28369434583334,train,854
Brahms,157,CPM_3_Intermezzi_Opus_117_1,CPM,cpm/Brahms/brahms_opus117_1.mid,cpm/Brahms/brahms_opus117_1.mid,,True,275.27792925,train,1171
Brahms,158,CPM_3_Intermezzi_Opus_117_2,CPM,cpm/Brahms/brahms_opus117_2.mid,cpm/Brahms/brahms_opus117_2.mid,,True,224.49401470000038,train,1194
Brahms,160,CPM_4_Piano_pieces_Opus_119_Rhapsodie,CPM,cpm/Brahms/br_rhap.mid,cpm/Brahms/br_rhap.mid,,True,294.80199886875005,train,3505
Burgmueller,161,CPM_Etudes_Opus_109_The_pearis,CPM,cpm/Burgmueller/burg_perlen.mid,cpm/Burgmueller/burg_perlen.mid,,True,84.41697520833337,train,962
Burgmueller,162,CPM_Etudes_Opus_109_The_Fountain,CPM,cpm/Burgmueller/burg_quelle.mid,cpm/Burgmueller/burg_quelle.mid,,True,110.73955194166665,train,1115
Burgmueller,163,CPM_Etudes_Opus_109_Agitato,CPM,cpm/Burgmueller/burg_agitato.mid,cpm/Burgmueller/burg_agitato.mid,,True,90.46806241666653,train,851
Burgmueller,164,CPM_Etudes_Opus_109_Velocity,CPM,cpm/Burgmueller/burg_geschwindigkeit.mid,cpm/Burgmueller/burg_geschwindigkeit.mid,,True,66.45202978333332,validation,942
Burgmueller,165,CPM_Etudes_Opus_109_Awaking_in_the_woods,CPM,cpm/Burgmueller/burg_erwachen.mid,cpm/Burgmueller/burg_erwachen.mid,,True,77.68532999583324,train,1402
Burgmueller,166,CPM_Etudes_Opus_109_Thunderstorm,CPM,cpm/Burgmueller/burg_gewitter.mid,cpm/Burgmueller/burg_gewitter.mid,,True,78.44185075833335,train,824
Burgmueller,167,CPM_Etudes_Opus_109_The_sylphs,CPM,cpm/Burgmueller/burg_sylphen.mid,cpm/Burgmueller/burg_sylphen.mid,,True,87.39860866666662,train,1026
Burgmueller,168,CPM_Etudes_Opus_109_Separation,CPM,cpm/Burgmueller/burg_trennung.mid,cpm/Burgmueller/burg_trennung.mid,,True,76.21118133333337,train,1090
Burgmueller,169,CPM_Etudes_Opus_109_Spinning_Song,CPM,cpm/Burgmueller/burg_spinnerlied.mid,cpm/Burgmueller/burg_spinnerlied.mid,,True,102.87102354583331,train,1150
Chopin,170,CPM_5_Mazurkas_Opus_7_1,CPM,cpm/Chopin/chpn_op7_1.mid,cpm/Chopin/chpn_op7_1.mid,,True,137.37768944999993,test,1229
Chopin,171,CPM_5_Mazurkas_Opus_7_2,CPM,cpm/Chopin/chpn_op7_2.mid,cpm/Chopin/chpn_op7_2.mid,,True,160.37429929166677,train,1207
Chopin,178,CPM_Etudes_Opus_10_1,CPM,cpm/Chopin/chpn_op10_e01.mid,cpm/Chopin/chpn_op10_e01.mid,,True,111.53628633333331,train,1337
Chopin,184,CPM_Etudes_Opus_10_5_Black_Key,CPM,cpm/Chopin/chpn_op10_e05.mid,cpm/Chopin/chpn_op10_e05.mid,,True,91.37545415208335,train,1631
Chopin,180,CPM_Etudes_Opus_10_12_Revolutionary,CPM,cpm/Chopin/chpn_op10_e12.mid,cpm/Chopin/chpn_op10_e12.mid,,True,138.7661820708333,test,2088
Chopin,196,CPM_Grande_Valse_Brillante_Opus_18,CPM,cpm/Chopin/chp_op18.mid,cpm/Chopin/chp_op18.mid,,True,310.23498348958407,train,4415
Chopin,172,CPM_Ballad_G_minor_Opus_23,CPM,cpm/Chopin/chpn_op23.mid,cpm/Chopin/chpn_op23.mid,,True,539.4830980937514,train,5028
Chopin,187,CPM_Etudes_Opus_25_1_Harp_etude,CPM,cpm/Chopin/chpn_op25_e1.mid,cpm/Chopin/chpn_op25_e1.mid,,True,125.7770738916666,train,2222
Chopin,191,CPM_Etudes_Opus_25_2,CPM,cpm/Chopin/chpn_op25_e2.mid,cpm/Chopin/chpn_op25_e2.mid,,True,98.85757720833337,train,1203
Chopin,192,CPM_Etudes_Opus_25_3,CPM,cpm/Chopin/chpn_op25_e3.mid,cpm/Chopin/chpn_op25_e3.mid,,True,104.24540936666634,test,1693
Chopin,193,CPM_Etudes_Opus_25_4,CPM,cpm/Chopin/chpn_op25_e4.mid,cpm/Chopin/chpn_op25_e4.mid,,True,83.0053331666666,test,1507
Chopin,189,CPM_Etudes_Opus_25_11_Winter_Wind,CPM,cpm/Chopin/chpn_op25_e11.mid,cpm/Chopin/chpn_op25_e11.mid,,True,186.97815062083316,train,3172
Chopin,190,CPM_Etudes_Opus_25_12,CPM,cpm/Chopin/chpn_op25_e12.mid,cpm/Chopin/chpn_op25_e12.mid,,True,137.9512173833336,train,2634
Chopin,197,CPM_2_Nocturnes_Opus_27_1,CPM,cpm/Chopin/chpn_op27_1.mid,cpm/Chopin/chpn_op27_1.mid,,True,289.68246695833295,train,1633
Chopin,198,CPM_2_Nocturnes_Opus_27_2,CPM,cpm/Chopin/chpn_op27_2.mid,cpm/Chopin/chpn_op27_2.mid,,True,310.5414514749995,train,1831
Chopin,199,CPM_Preludes_Opus_28_1,CPM,cpm/Chopin/chpn-p1.mid,cpm/Chopin/chpn-p1.mid,,True,30.717675408333356,train,327
Chopin,200,CPM_Preludes_Opus_28_2,CPM,cpm/Chopin/chpn-p2.mid,cpm/Chopin/chpn-p2.mid,,True,121.5774855833333,train,342
Chopin,201,CPM_Preludes_Opus_28_3,CPM,cpm/Chopin/chpn-p3.mid,cpm/Chopin/chpn-p3.mid,,True,51.137707216666605,validation,663
Chopin,202,CPM_Preludes_Opus_28_4,CPM,cpm/Chopin/chpn-p4.mid,cpm/Chopin/chpn-p4.mid,,True,103.44011245416664,test,604
Chopin,203,CPM_Preludes_Opus_28_5,CPM,cpm/Chopin/chpn-p5.mid,cpm/Chopin/chpn-p5.mid,,True,30.38096415416669,train,460
Chopin,204,CPM_Preludes_Opus_28_6,CPM,cpm/Chopin/chpn-p6.mid,cpm/Chopin/chpn-p6.mid,,True,96.11724200208327,validation,405
Chopin,205,CPM_Preludes_Opus_28_7,CPM,cpm/Chopin/chpn-p7.mid,cpm/Chopin/chpn-p7.mid,,True,37.028427549999996,train,167
Chopin,206,CPM_Preludes_Opus_28_8,CPM,cpm/Chopin/chpn-p8.mid,cpm/Chopin/chpn-p8.mid,,True,93.22670529583338,train,1558
Chopin,207,CPM_Preludes_Opus_28_9,CPM,cpm/Chopin/chpn-p9.mid,cpm/Chopin/chpn-p9.mid,,True,89.0814606,train,413
Chopin,208,CPM_Preludes_Opus_28_10,CPM,cpm/Chopin/chpn-p10.mid,cpm/Chopin/chpn-p10.mid,,True,23.343476858333336,train,322
Chopin,209,CPM_Preludes_Opus_28_11,CPM,cpm/Chopin/chpn-p11.mid,cpm/Chopin/chpn-p11.mid,,True,30.245918337499997,train,320
Chopin,210,CPM_Preludes_Opus_28_12,CPM,cpm/Chopin/chpn-p12.mid,cpm/Chopin/chpn-p12.mid,,True,56.628538924999965,train,1243
Chopin,211,CPM_Preludes_Opus_28_13,CPM,cpm/Chopin/chpn-p13.mid,cpm/Chopin/chpn-p13.mid,,True,153.47056699375005,train,904
Chopin,212,CPM_Preludes_Opus_28_14,CPM,cpm/Chopin/chpn-p14.mid,cpm/Chopin/chpn-p14.mid,,True,28.432308889583336,test,434
Chopin,213,CPM_Preludes_Opus_28_15,CPM,cpm/Chopin/chpn-p15.mid,cpm/Chopin/chpn-p15.mid,,True,274.2564954833324,test,1518
Chopin,214,CPM_Preludes_Opus_28_16,CPM,cpm/Chopin/chpn-p16.mid,cpm/Chopin/chpn-p16.mid,,True,61.243099039583356,train,1199
Chopin,215,CPM_Preludes_Opus_28_17,CPM,cpm/Chopin/chpn-p17.mid,cpm/Chopin/chpn-p17.mid,,True,159.12620270208328,train,2495
Chopin,216,CPM_Preludes_Opus_28_18,CPM,cpm/Chopin/chpn-p18.mid,cpm/Chopin/chpn-p18.mid,,True,45.64726980833334,train,573
Chopin,217,CPM_Preludes_Opus_28_19,CPM,cpm/Chopin/chpn-p19.mid,cpm/Chopin/chpn-p19.mid,,True,67.24295790833338,test,1237
Chopin,218,CPM_Preludes_Opus_28_20,CPM,cpm/Chopin/chpn-p20.mid,cpm/Chopin/chpn-p20.mid,,True,89.5031594604167,train,286
Chopin,219,CPM_Preludes_Opus_28_21,CPM,cpm/Chopin/chpn-p21.mid,cpm/Chopin/chpn-p21.mid,,True,106.54094404374999,train,878
Chopin,220,CPM_Preludes_Opus_28_22,CPM,cpm/Chopin/chpn-p22.mid,cpm/Chopin/chpn-p22.mid,,True,41.415890189583315,train,628
Chopin,221,CPM_Preludes_Opus_28_23,CPM,cpm/Chopin/chpn-p23.mid,cpm/Chopin/chpn-p23.mid,,True,51.17482522708335,train,526
Chopin,222,CPM_Preludes_Opus_28_24,CPM,cpm/Chopin/chpn-p24.mid,cpm/Chopin/chpn-p24.mid,,True,125.44740988333324,train,1371
Chopin,225,CPM_Scherzo_Bb_minor_Opus_31,CPM,cpm/Chopin/chp_op31.mid,cpm/Chopin/chp_op31.mid,,True,517.3928686187508,train,5976
Chopin,227,CPM_4_Mazurkas_Opus_33_2,CPM,cpm/Chopin/chpn_op33_2.mid,cpm/Chopin/chpn_op33_2.mid,,True,142.96838588958335,test,1933
Chopin,228,CPM_4_Mazurkas_Opus_33_4,CPM,cpm/Chopin/chpn_op33_4.mid,cpm/Chopin/chpn_op33_4.mid,,True,317.3272845,train,2165
Chopin,229,CPM_Piano_sonata_No.2_Bb_minor_Opus_35_1,CPM,cpm/Chopin/chpn_op35_1.mid,cpm/Chopin/chpn_op35_1.mid,,True,392.31632714583293,test,5614
Chopin,230,CPM_Piano_sonata_No.2_Bb_minor_Opus_35_2,CPM,cpm/Chopin/chpn_op35_2.mid,cpm/Chopin/chpn_op35_2.mid,,True,392.9457045666665,validation,4775
Chopin,231,CPM_Piano_sonata_No.2_Bb_minor_Opus_35_3,CPM,cpm/Chopin/chpn_op35_3.mid,cpm/Chopin/chpn_op35_3.mid,,True,450.2975587708327,train,2327
Chopin,232,CPM_Piano_sonata_No.2_Bb_minor_Opus_35_4,CPM,cpm/Chopin/chpn_op35_4.mid,cpm/Chopin/chpn_op35_4.mid,,True,83.30156417916653,test,1760
Chopin,223,CPM_Polonaise_Ab_major_Opus_53,CPM,cpm/Chopin/chpn_op53.mid,cpm/Chopin/chpn_op53.mid,,True,361.06818171249995,test,6052
Chopin,236,CPM_Fantaisie_Impromptu_Opus_66,CPM,cpm/Chopin/chpn_op66.mid,cpm/Chopin/chpn_op66.mid,,True,274.4301456083331,test,3050
Clementi,237,CPM_Sonatina_Opus_36_1_1,CPM,cpm/Clementi/clementi_opus36_1_1.mid,cpm/Clementi/clementi_opus36_1_1.mid,,True,90.4734546791667,train,666
Clementi,238,CPM_Sonatina_Opus_36_1_2,CPM,cpm/Clementi/clementi_opus36_1_2.mid,cpm/Clementi/clementi_opus36_1_2.mid,,True,68.21559725208333,train,355
Clementi,239,CPM_Sonatina_Opus_36_1_3,CPM,cpm/Clementi/clementi_opus36_1_3.mid,cpm/Clementi/clementi_opus36_1_3.mid,,True,55.508033025,train,472
Clementi,240,CPM_Sonatina_Opus_36_2_1,CPM,cpm/Clementi/clementi_opus36_2_1.mid,cpm/Clementi/clementi_opus36_2_1.mid,,True,118.52066033750017,train,1108
Clementi,241,CPM_Sonatina_Opus_36_2_2,CPM,cpm/Clementi/clementi_opus36_2_2.mid,cpm/Clementi/clementi_opus36_2_2.mid,,True,66.01898449999999,train,253
Clementi,242,CPM_Sonatina_Opus_36_2_3,CPM,cpm/Clementi/clementi_opus36_2_3.mid,cpm/Clementi/clementi_opus36_2_3.mid,,True,93.28324121250002,train,732
Clementi,243,CPM_Sonatina_Opus_36_3_1,CPM,cpm/Clementi/clementi_opus36_3_1.mid,cpm/Clementi/clementi_opus36_3_1.mid,,True,173.4138490895835,train,1534
Clementi,244,CPM_Sonatina_Opus_36_3_2,CPM,cpm/Clementi/clementi_opus36_3_2.mid,cpm/Clementi/clementi_opus36_3_2.mid,,True,87.82619468749998,train,274
Clementi,245,CPM_Sonatina_Opus_36_3_3,CPM,cpm/Clementi/clementi_opus36_3_3.mid,cpm/Clementi/clementi_opus36_3_3.mid,,True,79.10494275,validation,867
Clementi,246,CPM_Sonatina_Opus_36_4_1,CPM,cpm/Clementi/clementi_opus36_4_1.mid,cpm/Clementi/clementi_opus36_4_1.mid,,True,198.48455185833342,train,1714
Clementi,247,CPM_Sonatina_Opus_36_4_2,CPM,cpm/Clementi/clementi_opus36_4_2.mid,cpm/Clementi/clementi_opus36_4_2.mid,,True,104.0598660708333,validation,472
Clementi,248,CPM_Sonatina_Opus_36_4_3,CPM,cpm/Clementi/clementi_opus36_4_3.mid,cpm/Clementi/clementi_opus36_4_3.mid,,True,106.71425251041671,train,1163
Clementi,249,CPM_Sonatina_Opus_36_5_1,CPM,cpm/Clementi/clementi_opus36_5_1.mid,cpm/Clementi/clementi_opus36_5_1.mid,,True,295.56922016041665,train,2802
Clementi,250,CPM_Sonatina_Opus_36_5_2,CPM,cpm/Clementi/clementi_opus36_5_2.mid,cpm/Clementi/clementi_opus36_5_2.mid,,True,106.7057016291666,train,729
Clementi,251,CPM_Sonatina_Opus_36_5_3,CPM,cpm/Clementi/clementi_opus36_5_3.mid,cpm/Clementi/clementi_opus36_5_3.mid,,True,175.9598337583329,train,1497
Clementi,252,CPM_Sonatina_Opus_36_6_1,CPM,cpm/Clementi/clementi_opus36_6_1.mid,cpm/Clementi/clementi_opus36_6_1.mid,,True,320.61951904791704,train,3134
Clementi,253,CPM_Sonatina_Opus_36_6_2,CPM,cpm/Clementi/clementi_opus36_6_2.mid,cpm/Clementi/clementi_opus36_6_2.mid,,True,136.59887005833355,train,1405
Debussy,256,CPM_Suite_bergamasque_Prelude,CPM,cpm/Debussy/deb_prel.mid,cpm/Debussy/deb_prel.mid,,True,237.77244297500022,validation,1739
Debussy,257,CPM_Suite_bergamasque_Menuet,CPM,cpm/Debussy/deb_menu.mid,cpm/Debussy/deb_menu.mid,,True,248.89291189583355,test,2311
Debussy,258,CPM_Suite_bergamasque_Clair_de_Lune,CPM,cpm/Debussy/deb_clai.mid,cpm/Debussy/deb_clai.mid,,True,248.63861064375024,test,1491
Debussy,259,CPM_Suite_bergamasque_Passepied,CPM,cpm/Debussy/deb_pass.mid,cpm/Debussy/deb_pass.mid,,True,416.7560562645834,train,2144
Debussy,260,CPM_Children's_Corner_I._Doctor_Gradus_ad_Parnassum,CPM,cpm/Debussy/debussy_cc_1.mid,cpm/Debussy/debussy_cc_1.mid,,True,143.43026680208328,train,1110
Debussy,261,CPM_Children's_Corner_Jimbo's_Lullaby,CPM,cpm/Debussy/debussy_cc_2.mid,cpm/Debussy/debussy_cc_2.mid,,True,188.83472692083336,train,710
Debussy,262,CPM_Children's_Corner_Serenade_of_the_Doll,CPM,cpm/Debussy/debussy_cc_3.mid,cpm/Debussy/debussy_cc_3.mid,,True,163.47406075833342,train,1241
Debussy,263,CPM_Children's_Corner_The_snow_is_dancing,CPM,cpm/Debussy/debussy_cc_4.mid,cpm/Debussy/debussy_cc_4.mid,,True,143.41461586875008,train,1389
Debussy,264,CPM_Children's_Corner_The_little_Shepherd,CPM,cpm/Debussy/debussy_cc_5.mid,cpm/Debussy/debussy_cc_5.mid,,True,132.67324889583332,train,336
Debussy,265,CPM_Children's_Corner_Golli's_cake_walk,CPM,cpm/Debussy/debussy_cc_6.mid,cpm/Debussy/debussy_cc_6.mid,,True,142.95935202500007,train,1307
Godowsky,267,CPM_53_Studies_on_Etudes_on_Frederic_Chopin,CPM,cpm/Godowsky/god_chpn_op10_e01.mid,cpm/Godowsky/god_chpn_op10_e01.mid,,True,91.04573175833335,train,2082
Godowsky,268,CPM_Transcription_Albeniz_Tango,CPM,cpm/Godowsky/god_alb_esp2.mid,cpm/Godowsky/god_alb_esp2.mid,,True,155.5030494520834,train,1123
Granados,269,CPM_Danzas_espanolas_2_Oriental,CPM,cpm/Granados/gra_esp_2.mid,cpm/Granados/gra_esp_2.mid,,True,210.75586665208368,train,1403
Granados,270,CPM_Danzas_espanolas_3_Zarabanda,CPM,cpm/Granados/gra_esp_3.mid,cpm/Granados/gra_esp_3.mid,,True,189.1574811874997,train,2430
Granados,271,CPM_Danzas_espanolas_4_Villanesca,CPM,cpm/Granados/gra_esp_4.mid,cpm/Granados/gra_esp_4.mid,,True,282.37762991666705,train,1871
Grieg,272,CPM_Lyric_Pieces_Book_I_Opus_12_2_Valse,CPM,cpm/Grieg/grieg_walzer.mid,cpm/Grieg/grieg_walzer.mid,,True,107.37061262500002,train,627
Grieg,273,CPM_Lyric_Pieces_Book_I_Opus_12_3_Watchman's,CPM,cpm/Grieg/grieg_waechter.mid,cpm/Grieg/grieg_waechter.mid,,True,155.7495652958334,train,518
Grieg,274,CPM_Lyric_Pieces_Book_I_Opus_12_4_Fairy_Dance,CPM,cpm/Grieg/grieg_elfentanz.mid,cpm/Grieg/grieg_elfentanz.mid,,True,54.02106526666665,train,730
Grieg,275,CPM_Lyric_Pieces_Book_II_Opus_38_1_Berceuse,CPM,cpm/Grieg/grieg_berceuse.mid,cpm/Grieg/grieg_berceuse.mid,,True,158.58693304166655,validation,948
Grieg,276,CPM_Lyric_Pieces_Book_II_Opus_38_4_Halling,CPM,cpm/Grieg/grieg_halling.mid,cpm/Grieg/grieg_halling.mid,,True,51.00731150000001,train,404
Grieg,277,CPM_Lyric_Pieces_Book_III_Opus_43_1_Butterfly,CPM,cpm/Grieg/grieg_butterfly.mid,cpm/Grieg/grieg_butterfly.mid,,True,96.87429467916681,test,937
Grieg,278,CPM_Lyric_Pieces_Book_III_Opus_43_2_Solitary_Traveller,CPM,cpm/Grieg/grieg_wanderer.mid,cpm/Grieg/grieg_wanderer.mid,,True,101.38384999999991,train,424
Grieg,279,CPM_Lyric_Pieces_Book_III_Opus_43_4_Little_Bird,CPM,cpm/Grieg/grieg_voeglein.mid,cpm/Grieg/grieg_voeglein.mid,,True,94.3280051666667,train,872
Grieg,280,CPM_Lyric_Pieces_Book_III_Opus_43_6_To_Spring,CPM,cpm/Grieg/grieg_spring.mid,cpm/Grieg/grieg_spring.mid,,True,155.9463425875,train,1626
Grieg,281,CPM_Lyric_Pieces_Book_IV_Opus_47_2_Album_Leaf,CPM,cpm/Grieg/grieg_album.mid,cpm/Grieg/grieg_album.mid,,True,186.87529558333327,train,1522
Grieg,282,CPM_Lyric_Pieces_Book_V_Opus_54_2_Norwegian_March,CPM,cpm/Grieg/grieg_march.mid,cpm/Grieg/grieg_march.mid,,True,180.61840250416702,train,1823
Grieg,283,CPM_Lyric_Pieces_Book_V_Opus_54_3_March_of_the_Dwarfs,CPM,cpm/Grieg/grieg_zwerge.mid,cpm/Grieg/grieg_zwerge.mid,,True,153.0186330645835,validation,2194
Grieg,284,CPM_Lyric_Pieces_Book_VII_Opus_62_4_Brooklet,CPM,cpm/Grieg/grieg_brooklet.mid,cpm/Grieg/grieg_brooklet.mid,,True,83.29850600416668,train,1503
Grieg,285,CPM_Lyric_Pieces_Book_VIII_Opus_65_6_Wedding_day_at_Troldhaugen,CPM,cpm/Grieg/grieg_wedding.mid,cpm/Grieg/grieg_wedding.mid,,True,330.0023249395837,train,3842
Grieg,286,CPM_Lyric_Pieces_Book_X_Opus_71_1_Once_upon_a_Time,CPM,cpm/Grieg/grieg_once_upon_a_time.mid,cpm/Grieg/grieg_once_upon_a_time.mid,,True,255.6337167500003,train,1572
Grieg,287,CPM_Lyric_Pieces_Book_X_Opus_71_3_Puck,CPM,cpm/Grieg/grieg_kobold.mid,cpm/Grieg/grieg_kobold.mid,,True,84.45103432499992,test,1450
Haydn,310,CPM_Piano_Sonata_in_C_major_Hoboken_XVI_7_1,CPM,cpm/Haydn/haydn_7_1.mid,cpm/Haydn/haydn_7_1.mid,,True,63.06871896874996,train,506
Haydn,311,CPM_Piano_Sonata_in_C_major_Hoboken_XVI_7_2,CPM,cpm/Haydn/haydn_7_2.mid,cpm/Haydn/haydn_7_2.mid,,True,139.42438703541654,train,787
Haydn,312,CPM_Piano_Sonata_in_C_major_Hoboken_XVI_7_3,CPM,cpm/Haydn/haydn_7_3.mid,cpm/Haydn/haydn_7_3.mid,,True,90.39734200000005,train,854
Haydn,313,CPM_Piano_Sonata_in_G_major_Hoboken_XVI_8_1,CPM,cpm/Haydn/haydn_8_1.mid,cpm/Haydn/haydn_8_1.mid,,True,122.30274584583347,train,914
Haydn,314,CPM_Piano_Sonata_in_G_major_Hoboken_XVI_8_2,CPM,cpm/Haydn/haydn_8_2.mid,cpm/Haydn/haydn_8_2.mid,,True,57.966227324999984,train,290
Haydn,315,CPM_Piano_Sonata_in_G_major_Hoboken_XVI_8_3,CPM,cpm/Haydn/haydn_8_3.mid,cpm/Haydn/haydn_8_3.mid,,True,88.17508691666664,train,344
Haydn,316,CPM_Piano_Sonata_in_G_major_Hoboken_XVI_8_4,CPM,cpm/Haydn/haydn_8_4.mid,cpm/Haydn/haydn_8_4.mid,,True,40.40908099999997,train,396
Haydn,317,CPM_Piano_Sonata_in_F_major_Hoboken_XVI_9_1,CPM,cpm/Haydn/haydn_9_1.mid,cpm/Haydn/haydn_9_1.mid,,True,143.58431502083337,train,1074
Haydn,318,CPM_Piano_Sonata_in_F_major_Hoboken_XVI_9_2,CPM,cpm/Haydn/haydn_9_2.mid,cpm/Haydn/haydn_9_2.mid,,True,169.81992694166647,train,1167
Haydn,319,CPM_Piano_Sonata_in_F_major_Hoboken_XVI_9_3,CPM,cpm/Haydn/haydn_9_3.mid,cpm/Haydn/haydn_9_3.mid,,True,50.43506777916672,train,506
Haydn,290,CPM_Piano_Sonata_in_D_major_Hoboken_XVI_33_1,CPM,cpm/Haydn/haydn_33_1.mid,cpm/Haydn/haydn_33_1.mid,,True,338.4374244520834,train,2654
Haydn,291,CPM_Piano_Sonata_in_D_major_Hoboken_XVI_33_2,CPM,cpm/Haydn/haydn_33_2.mid,cpm/Haydn/haydn_33_2.mid,,True,318.3046207416663,train,1362
Haydn,292,CPM_Piano_Sonata_in_D_major_Hoboken_XVI_33_3,CPM,cpm/Haydn/haydn_33_3.mid,cpm/Haydn/haydn_33_3.mid,,True,236.77284381249981,train,1731
Haydn,293,CPM_Piano_Sonata_in_C_major_Hoboken_XVI_35_1,CPM,cpm/Haydn/haydn_35_1.mid,cpm/Haydn/haydn_35_1.mid,,True,347.0694148979173,validation,3387
Haydn,294,CPM_Piano_Sonata_in_C_major_Hoboken_XVI_35_2,CPM,cpm/Haydn/haydn_35_2.mid,cpm/Haydn/haydn_35_2.mid,,True,395.3938420416663,train,2090
Haydn,295,CPM_Piano_Sonata_in_C_major_Hoboken_XVI_35_3,CPM,cpm/Haydn/haydn_35_3.mid,cpm/Haydn/haydn_35_3.mid,,True,144.33658155833325,train,1290
Haydn,299,CPM_Piano_Sonata_in_G_major_Hoboken_XVI_40_1,CPM,cpm/Haydn/hay_40_1.mid,cpm/Haydn/hay_40_1.mid,,True,394.22755100833297,train,3156
Haydn,300,CPM_Piano_Sonata_in_G_major_Hoboken_XVI_40_2,CPM,cpm/Haydn/hay_40_2.mid,cpm/Haydn/hay_40_2.mid,,True,179.34206030624998,train,2310
Haydn,301,CPM_Piano_Sonata_in_Ab_major_Hoboken_XVI_43_1,CPM,cpm/Haydn/haydn_43_1.mid,cpm/Haydn/haydn_43_1.mid,,True,377.7327620374996,train,3011
Haydn,302,CPM_Piano_Sonata_in_Ab_major_Hoboken_XVI_43_2,CPM,cpm/Haydn/haydn_43_2.mid,cpm/Haydn/haydn_43_2.mid,,True,148.79814108124978,train,845
